,date,yrMnth,dayOW,account,company,companyCode,cost,spenInc,category.unique,subcategory.unique
5660,12/12/2018,Dec-18,Wed,Amex,,,37.09,Inc,Multi-Store,Ross
5661,4/5/2019,Apr-19,Fri,Amex,,,-45.95,Spend,Multi-Store,Ross
5662,8/11/2019,Aug-19,Sun,Amex_CredCard,,,-37.89,Spend,Multi-Store,Ross
5663,10/20/2019,Oct-19,Sun,Amex_CredCard,,,-46.29,Spend,Multi-Store,Ross
5664,1/14/2020,Jan-20,Tue,Amex,,,-45.23,Spend,Multi-Store,Ross
5665,5/27/2017,May-17,Sat,Amex,,,-41.16,Spend,Multi-Store,Steinmart
5666,8/5/2017,Aug-17,Sat,Credit,,,-120.73,Spend,Multi-Store,Steinmart
5667,8/13/2017,Aug-17,Sun,Credit,,,75.93,Inc,Multi-Store,Steinmart
5668,9/1/2017,Sep-17,Fri,Amex,,,-59.85,Spend,Multi-Store,Steinmart
5669,11/18/2017,Nov-17,Sat,Amex,,,-56.48,Spend,Multi-Store,Steinmart
5670,11/25/2017,Nov-17,Sat,Amex,,,35.06,Inc,Multi-Store,Steinmart
5671,12/9/2017,Dec-17,Sat,Amex,,,-67.04,Spend,Multi-Store,Steinmart
5672,12/11/2017,Dec-17,Mon,Credit,,,-34.05,Spend,Multi-Store,Steinmart
5673,12/18/2017,Dec-17,Mon,Amex,,,27.69,Inc,Multi-Store,Steinmart
5674,1/27/2018,Jan-18,Sat,Amex,,,-32.09,Spend,Multi-Store,Steinmart
5675,3/6/2018,Mar-18,Tue,Credit,,,-36.8,Spend,Multi-Store,Steinmart
5676,3/13/2018,Mar-18,Tue,Amex,,,29.35,Inc,Multi-Store,Steinmart
5677,5/4/2018,May-18,Fri,Credit,,,-131.61,Spend,Multi-Store,Steinmart
5678,5/11/2018,May-18,Fri,Credit,,,100.61,Inc,Multi-Store,Steinmart
5679,6/30/2018,Jun-18,Sat,Amex,,,-36.26,Spend,Multi-Store,Steinmart
5680,7/13/2018,Jul-18,Fri,Amex,,,9.77,Inc,Multi-Store,Steinmart
5681,10/30/2018,Oct-18,Tue,Amex,,,-71.85,Spend,Multi-Store,Steinmart
5682,10/31/2018,Oct-18,Wed,Amex,,,50.97,Inc,Multi-Store,Steinmart
5683,10/31/2018,Oct-18,Wed,Amex,,,-12.99,Spend,Multi-Store,Steinmart
5684,11/9/2018,Nov-18,Fri,Amex,,,14.95,Inc,Multi-Store,Steinmart
5685,11/9/2018,Nov-18,Fri,Amex,,,-19.76,Spend,Multi-Store,Steinmart
5686,11/12/2018,Nov-18,Mon,Amex,,,29.74,Inc,Multi-Store,Steinmart
5687,8/9/2019,Aug-19,Fri,Amex,,,-39.95,Spend,Multi-Store,Steinmart
5688,8/14/2019,Aug-19,Wed,Amex_CredCard,,,26.27,Inc,Multi-Store,Steinmart
5689,10/22/2019,Oct-19,Tue,Amex_CredCard,,,-177.53,Spend,Multi-Store,Steinmart
5690,10/26/2019,Oct-19,Sat,Amex_CredCard,,,-84.22,Spend,Multi-Store,Steinmart
5691,10/26/2019,Oct-19,Sat,Amex_CredCard,,,121.03,Inc,Multi-Store,Steinmart
5692,11/7/2019,Nov-19,Thu,Amex_CredCard,,,-210.57,Spend,Multi-Store,Steinmart
5693,11/16/2019,Nov-19,Sat,Amex_CredCard,,,73.69,Inc,Multi-Store,Steinmart
5694,1/7/2017,Jan-17,Sat,Amex,,,-51.99,Spend,Multi-Store,Target
5695,1/7/2017,Jan-17,Sat,Amex,,,42.78,Inc,Multi-Store,Target
5696,1/23/2017,Jan-17,Mon,Amex,,,-60.55,Spend,Multi-Store,Target
5697,1/28/2017,Jan-17,Sat,Amex,,,46.16,Inc,Multi-Store,Target
5698,1/28/2017,Jan-17,Sat,Amex,,,-5.04,Spend,Multi-Store,Target
5699,4/3/2017,Apr-17,Mon,Amex,,,-40.64,Spend,Multi-Store,Target
5700,4/25/2017,Apr-17,Tue,Amex,,,-12.29,Spend,Multi-Store,Target
5701,6/15/2017,Jun-17,Thu,Amex,,,-66.25,Spend,Multi-Store,Target
5702,6/15/2017,Jun-17,Thu,Amex,,,-112.67,Spend,Multi-Store,Target
5703,6/28/2017,Jun-17,Wed,Amex,,,-64.64,Spend,Multi-Store,Target
5704,6/29/2017,Jun-17,Thu,Amex,,,-4.71,Spend,Multi-Store,Target
5705,6/29/2017,Jun-17,Thu,Amex,,,-16.04,Spend,Multi-Store,Target
5706,6/29/2017,Jun-17,Thu,Amex,,,45.98,Inc,Multi-Store,Target
5707,7/3/2017,Jul-17,Mon,Amex,,,16.04,Inc,Multi-Store,Target
5708,7/12/2017,Jul-17,Wed,Amex,,,-50.32,Spend,Multi-Store,Target
5709,7/13/2017,Jul-17,Thu,Amex,,,19.98,Inc,Multi-Store,Target
5710,7/13/2017,Jul-17,Thu,Amex,,,-28.63,Spend,Multi-Store,Target
5711,8/17/2017,Aug-17,Thu,Amex,,,-37.11,Spend,Multi-Store,Target
5712,1/3/2018,Jan-18,Wed,Amex,,,-28.59,Spend,Multi-Store,Target
5713,2/5/2018,Feb-18,Mon,Checking,,,-85.83,Spend,Multi-Store,Target
5714,2/5/2018,Feb-18,Mon,Checking,,,45.97,Inc,Multi-Store,Target
5715,2/5/2018,Feb-18,Mon,Checking,,,-140.91,Spend,Multi-Store,Target
5716,2/6/2018,Feb-18,Tue,Amex,,,-19.05,Spend,Multi-Store,Target
5717,2/12/2018,Feb-18,Mon,Amex,,,-67.84,Spend,Multi-Store,Target
5718,3/12/2018,Mar-18,Mon,Amex,,,-112.59,Spend,Multi-Store,Target
5719,3/14/2018,Mar-18,Wed,Amex,,,-31.76,Spend,Multi-Store,Target
5720,4/13/2018,Apr-18,Fri,Amex,,,-123.88,Spend,Multi-Store,Target
5721,4/25/2018,Apr-18,Wed,Amex,,,-47.55,Spend,Multi-Store,Target
5722,5/10/2018,May-18,Thu,Amex,,,-221.55,Spend,Multi-Store,Target
5723,5/11/2018,May-18,Fri,Amex,,,-97.49,Spend,Multi-Store,Target
5724,5/11/2018,May-18,Fri,Amex,,,59.36,Inc,Multi-Store,Target
5725,5/11/2018,May-18,Fri,Amex,,,5,Inc,Multi-Store,Target
5726,5/22/2018,May-18,Tue,Amex,,,-114.37,Spend,Multi-Store,Target
5727,5/22/2018,May-18,Tue,Amex,,,18.01,Inc,Multi-Store,Target
5728,5/26/2018,May-18,Sat,Amex,,,-89.96,Spend,Multi-Store,Target
5729,7/28/2018,Jul-18,Sat,Amex,,,-36.97,Spend,Multi-Store,Target
5730,7/28/2018,Jul-18,Sat,Amex,,,-105.86,Spend,Multi-Store,Target
5731,8/9/2018,Aug-18,Thu,Amex,,,-128.88,Spend,Multi-Store,Target
5732,8/9/2018,Aug-18,Thu,Amex,,,41.9,Inc,Multi-Store,Target
5733,8/17/2018,Aug-18,Fri,Amex,,,-69.56,Spend,Multi-Store,Target
5734,9/7/2018,Sep-18,Fri,Amex,,,-38.64,Spend,Multi-Store,Target
5735,9/12/2018,Sep-18,Wed,Amex,,,-78.33,Spend,Multi-Store,Target
5736,9/13/2018,Sep-18,Thu,Amex,,,-160.91,Spend,Multi-Store,Target
5737,9/16/2018,Sep-18,Sun,Amex,,,-60.82,Spend,Multi-Store,Target
5738,9/25/2018,Sep-18,Tue,Amex,,,98.38,Inc,Multi-Store,Target
5739,9/25/2018,Sep-18,Tue,Amex,,,-68.25,Spend,Multi-Store,Target
5740,10/4/2018,Oct-18,Thu,Amex,,,-174.35,Spend,Multi-Store,Target
5741,10/10/2018,Oct-18,Wed,Amex,,,-32.07,Spend,Multi-Store,Target
5742,10/12/2018,Oct-18,Fri,Amex,,,-52.74,Spend,Multi-Store,Target
5743,10/13/2018,Oct-18,Sat,Amex,,,-174.47,Spend,Multi-Store,Target
5744,10/16/2018,Oct-18,Tue,Amex,,,134.18,Inc,Multi-Store,Target
5745,10/28/2018,Oct-18,Sun,Amex,,,-22.58,Spend,Multi-Store,Target
5746,10/31/2018,Oct-18,Wed,Amex,,,8.48,Inc,Multi-Store,Target
5747,11/7/2018,Nov-18,Wed,Amex,,,31.08,Inc,Multi-Store,Target
5748,11/7/2018,Nov-18,Wed,Amex,,,-68.97,Spend,Multi-Store,Target
5749,11/20/2018,Nov-18,Tue,Amex,,,-181.1,Spend,Multi-Store,Target
5750,12/2/2018,Dec-18,Sun,Amex,,,14.99,Inc,Multi-Store,Target
5751,12/2/2018,Dec-18,Sun,Amex,,,-135,Spend,Multi-Store,Target
5752,12/2/2018,Dec-18,Sun,Amex,,,-83.87,Spend,Multi-Store,Target
5753,12/2/2018,Dec-18,Sun,Amex,,,24.47,Inc,Multi-Store,Target
5754,12/11/2018,Dec-18,Tue,Amex,,,133.97,Inc,Multi-Store,Target
5755,12/11/2018,Dec-18,Tue,Amex,,,-284.27,Spend,Multi-Store,Target
5756,12/13/2018,Dec-18,Thu,Amex,,,-143.35,Spend,Multi-Store,Target
5757,12/13/2018,Dec-18,Thu,Amex,,,-143.06,Spend,Multi-Store,Target
5758,12/14/2018,Dec-18,Fri,Amex,,,113.56,Inc,Multi-Store,Target
5759,12/27/2018,Dec-18,Thu,Amex,,,-41.86,Spend,Multi-Store,Target
5760,12/29/2018,Dec-18,Sat,Amex,,,41.86,Inc,Multi-Store,Target
5761,12/29/2018,Dec-18,Sat,Amex,,,-30.98,Spend,Multi-Store,Target
5762,12/29/2018,Dec-18,Sat,Amex,,,95.4,Inc,Multi-Store,Target
5763,1/6/2019,Jan-19,Sun,Amex,,,52.21,Inc,Multi-Store,Target
5764,1/25/2019,Jan-19,Fri,Credit,,,-101.16,Spend,Multi-Store,Target
5765,2/1/2019,Feb-19,Fri,Credit,,,49.96,Inc,Multi-Store,Target
5766,2/14/2019,Feb-19,Thu,Amex,,,-12.99,Spend,Multi-Store,Target
5767,3/8/2019,Mar-19,Fri,Amex,,,-107.64,Spend,Multi-Store,Target
5768,4/19/2019,Apr-19,Fri,Amex,,,-3.99,Spend,Multi-Store,Target
5769,5/1/2019,May-19,Wed,Amex,,,-49.98,Spend,Multi-Store,Target
5770,5/8/2019,May-19,Wed,Amex,,,-13.99,Spend,Multi-Store,Target
5771,5/22/2019,May-19,Wed,Amex,,,-118.31,Spend,Multi-Store,Target
5772,5/22/2019,May-19,Wed,Amex,,,-147.08,Spend,Multi-Store,Target
5773,6/3/2019,Jun-19,Mon,Amex,,,-119.76,Spend,Multi-Store,Target
5774,6/20/2019,Jun-19,Thu,Amex,,,-86.43,Spend,Multi-Store,Target
5775,7/5/2019,Jul-19,Fri,Amex,,,41.83,Inc,Multi-Store,Target
5776,7/5/2019,Jul-19,Fri,Amex,,,-263.75,Spend,Multi-Store,Target
5777,7/14/2019,Jul-19,Sun,Amex,,,93.78,Inc,Multi-Store,Target
5778,7/14/2019,Jul-19,Sun,Amex,,,-179.17,Spend,Multi-Store,Target
5779,7/15/2019,Jul-19,Mon,Amex,,,-26.31,Spend,Multi-Store,Target
5780,7/18/2019,Jul-19,Thu,Amex,,,78.92,Inc,Multi-Store,Target
5781,7/18/2019,Jul-19,Thu,Amex,,,-117.3,Spend,Multi-Store,Target
5782,8/16/2019,Aug-19,Fri,Amex_CredCard,,,-73.13,Spend,Multi-Store,Target
5783,9/9/2019,Sep-19,Mon,Amex_CredCard,,,-289.55,Spend,Multi-Store,Target
5784,9/18/2019,Sep-19,Wed,Amex_CredCard,,,-81.59,Spend,Multi-Store,Target
5785,9/30/2019,Sep-19,Mon,Amex_CredCard,,,-15.93,Spend,Multi-Store,Target
5786,11/24/2019,Nov-19,Sun,Amex_CredCard,,,-287.37,Spend,Multi-Store,Target
5787,11/26/2019,Nov-19,Tue,Amex_CredCard,,,-58.96,Spend,Multi-Store,Target
5788,11/26/2019,Nov-19,Tue,Amex,,,-39.33,Spend,Multi-Store,Target
5789,11/26/2019,Nov-19,Tue,Amex,,,-9.74,Spend,Multi-Store,Target
5790,11/26/2019,Nov-19,Tue,Amex,,,-0.26,Spend,Multi-Store,Target
5791,11/28/2019,Nov-19,Thu,Amex_CredCard,,,-13.45,Spend,Multi-Store,Target
5792,11/28/2019,Nov-19,Thu,Amex_CredCard,,,-0.09,Spend,Multi-Store,Target
5793,11/28/2019,Nov-19,Thu,Amex_CredCard,,,-10,Spend,Multi-Store,Target
5794,12/3/2019,Dec-19,Tue,Amex_CredCard,,,-152.59,Spend,Multi-Store,Target
5795,12/9/2019,Dec-19,Mon,Checking,,,-286.13,Spend,Multi-Store,Target
5796,12/9/2019,Dec-19,Mon,Checking,,,-24.73,Spend,Multi-Store,Target
5797,12/14/2019,Dec-19,Sat,Amex_CredCard,,,-1.01,Spend,Multi-Store,Target
5798,12/14/2019,Dec-19,Sat,Amex_CredCard,,,-20.04,Spend,Multi-Store,Target
5799,12/18/2019,Dec-19,Wed,Amex_CredCard,,,-311.07,Spend,Multi-Store,Target
5800,12/19/2019,Dec-19,Thu,Amex,,,-64.4,Spend,Multi-Store,Target
5801,1/9/2020,Jan-20,Thu,Amex_CredCard,,,41.98,Inc,Multi-Store,Target
5802,1/10/2020,Jan-20,Fri,Amex,,,-33.69,Spend,Multi-Store,Target
5803,1/17/2020,Jan-20,Fri,Amex_CredCard,,,-138.43,Spend,Multi-Store,Target
5804,1/17/2020,Jan-20,Fri,Amex_CredCard,,,26.49,Inc,Multi-Store,Target
5805,1/18/2020,Jan-20,Sat,Amex,,,-91.58,Spend,Multi-Store,Target
5806,1/18/2020,Jan-20,Sat,Amex,,,-7.36,Spend,Multi-Store,Target
5807,1/20/2020,Jan-20,Mon,Amex,,,-281.13,Spend,Multi-Store,Target
5808,1/20/2020,Jan-20,Mon,Amex,,,-121,Spend,Multi-Store,Target
5809,1/20/2020,Jan-20,Mon,Amex_CredCard,,,6.89,Inc,Multi-Store,Target
5810,1/28/2020,Jan-20,Tue,Amex,,,263.24,Inc,Multi-Store,Target
5811,2/12/2020,Feb-20,Wed,Amex,,,-250.06,Spend,Multi-Store,Target
5812,3/22/2020,Mar-20,Sun,Amex,,,-379.06,Spend,Multi-Store,Target
5813,4/2/2020,Apr-20,Thu,Amex,,,-53.86,Spend,Multi-Store,Target
5814,4/3/2020,Apr-20,Fri,Amex,,,-84.22,Spend,Multi-Store,Target
5815,4/12/2020,Apr-20,Sun,Amex,,,-52.63,Spend,Multi-Store,Target
5816,4/13/2020,Apr-20,Mon,Checking,,,-58.89,Spend,Multi-Store,Target
5817,4/20/2020,Apr-20,Mon,Amex,,,-42.11,Spend,Multi-Store,Target
5818,4/28/2020,Apr-20,Tue,Amex,,,-120.49,Spend,Multi-Store,Target
5819,4/28/2020,Apr-20,Tue,Amex,,,-38.24,Spend,Multi-Store,Target
5820,4/29/2020,Apr-20,Wed,Amex,,,-16.84,Spend,Multi-Store,Target
5821,5/4/2020,May-20,Mon,Amex,,,-6.88,Spend,Multi-Store,Target
5822,5/5/2020,May-20,Tue,Amex,,,38.24,Inc,Multi-Store,Target
5823,5/6/2020,May-20,Wed,Amex,,,-10,Spend,Multi-Store,Target
5824,5/6/2020,May-20,Wed,Amex,,,-37.04,Spend,Multi-Store,Target
5825,5/18/2020,May-20,Mon,Amex,,,-133.46,Spend,Multi-Store,Target
5826,5/18/2020,May-20,Mon,Amex,,,-66.83,Spend,Multi-Store,Target
5827,5/18/2020,May-20,Mon,Amex,,,-16.99,Spend,Multi-Store,Target
5828,5/18/2020,May-20,Mon,Amex,,,-30,Spend,Multi-Store,Target
5829,5/20/2020,May-20,Wed,Amex,,,-25,Spend,Multi-Store,Target
5830,5/26/2020,May-20,Tue,Amex,,,-54.28,Spend,Multi-Store,Target
5831,5/26/2020,May-20,Tue,Amex,,,47.87,Inc,Multi-Store,Target
5832,5/26/2020,May-20,Tue,Amex,,,33,Inc,Multi-Store,Target
5833,5/27/2020,May-20,Wed,Amex,,,-105.38,Spend,Multi-Store,Target
5834,5/28/2020,May-20,Thu,Amex,,,-45.58,Spend,Multi-Store,Target
5835,5/28/2020,May-20,Thu,Amex,,,17.41,Inc,Multi-Store,Target
5836,5/28/2020,May-20,Thu,Amex,,,25,Inc,Multi-Store,Target
5837,5/29/2020,May-20,Fri,Amex,,,-110.95,Spend,Multi-Store,Target
5838,5/29/2020,May-20,Fri,Amex,,,21.05,Inc,Multi-Store,Target
5839,6/10/2020,Jun-20,Wed,Amex,,,-30.46,Spend,Multi-Store,Target
5840,6/10/2020,Jun-20,Wed,Amex,,,47.89,Inc,Multi-Store,Target
5841,6/20/2020,Jun-20,Sat,Amex,,,-13.95,Spend,Multi-Store,Target
5842,6/27/2020,Jun-20,Sat,Amex,,,-45.26,Spend,Multi-Store,Target
5843,6/30/2020,Jun-20,Tue,Amex,,,-9.95,Spend,Multi-Store,Target
5844,7/1/2020,Jul-20,Wed,Amex,,,-43.43,Spend,Multi-Store,Target
5845,7/2/2020,Jul-20,Thu,Amex,,,-115.82,Spend,Multi-Store,Target
5846,7/4/2020,Jul-20,Sat,Amex,,,-117.82,Spend,Multi-Store,Target
5847,7/9/2020,Jul-20,Thu,Amex,,,-73.08,Spend,Multi-Store,Target
5848,7/13/2020,Jul-20,Mon,Amex,,,21.05,Inc,Multi-Store,Target
5849,7/13/2020,Jul-20,Mon,Amex,,,8.42,Inc,Multi-Store,Target
5850,7/13/2020,Jul-20,Mon,Amex,,,-26.94,Spend,Multi-Store,Target
5851,7/13/2020,Jul-20,Mon,Amex,,,14.74,Inc,Multi-Store,Target
5852,7/13/2020,Jul-20,Mon,Amex,,,35.85,Inc,Multi-Store,Target
5853,7/13/2020,Jul-20,Mon,Amex,,,56.35,Inc,Multi-Store,Target
5854,7/19/2020,Jul-20,Sun,Amex,,,-26.34,Spend,Multi-Store,Target
5855,7/20/2020,Jul-20,Mon,Amex,,,-43.44,Spend,Multi-Store,Target
5856,7/20/2020,Jul-20,Mon,Amex,,,62.05,Inc,Multi-Store,Target
5857,7/20/2020,Jul-20,Mon,Amex,,,-129.91,Spend,Multi-Store,Target
5858,8/2/2020,Aug-20,Sun,Amex,,,-142.09,Spend,Multi-Store,Target
5859,8/2/2020,Aug-20,Sun,Amex,,,43.44,Inc,Multi-Store,Target
5860,8/14/2020,Aug-20,Fri,Credit,,,-92.77,Spend,Multi-Store,Target
5861,8/17/2020,Aug-20,Mon,Credit,,,-50.65,Spend,Multi-Store,Target
5862,8/18/2020,Aug-20,Tue,Credit,,,9.46,Inc,Multi-Store,Target
5863,8/22/2020,Aug-20,Sat,Credit,,,-317.99,Spend,Multi-Store,Target
5864,8/22/2020,Aug-20,Sat,Credit,,,-20.94,Spend,Multi-Store,Target
5865,8/23/2020,Aug-20,Sun,Credit,,,-57.45,Spend,Multi-Store,Target
5866,8/23/2020,Aug-20,Sun,Amex,,,16.78,Inc,Multi-Store,Target
5867,8/24/2020,Aug-20,Mon,Credit,,,63.6,Inc,Multi-Store,Target
5868,8/25/2020,Aug-20,Tue,Amex,,,19.2,Inc,Multi-Store,Target
5869,8/25/2020,Aug-20,Tue,Amex,,,-12.28,Spend,Multi-Store,Target
5870,8/25/2020,Aug-20,Tue,Credit,,,21.05,Inc,Multi-Store,Target
5871,8/27/2020,Aug-20,Thu,Credit,,,-105.29,Spend,Multi-Store,Target
5872,8/31/2020,Aug-20,Mon,Amex,,,-68.3,Spend,Multi-Store,Target
5873,9/1/2020,Sep-20,Tue,Amex,,,-20.03,Spend,Multi-Store,Target
5874,9/1/2020,Sep-20,Tue,Amex,,,-26.54,Spend,Multi-Store,Target
5875,9/13/2020,Sep-20,Sun,Amex,,,-49.19,Spend,Multi-Store,Target
5876,9/14/2020,Sep-20,Mon,Amex,,,-15.79,Spend,Multi-Store,Target
5877,9/14/2020,Sep-20,Mon,Amex,,,-242.18,Spend,Multi-Store,Target
5878,9/15/2020,Sep-20,Tue,Amex,,,-11.47,Spend,Multi-Store,Target
5879,9/18/2020,Sep-20,Fri,Amex,,,-83.14,Spend,Multi-Store,Target
5880,9/18/2020,Sep-20,Fri,Amex,,,20.2,Inc,Multi-Store,Target
5881,9/23/2020,Sep-20,Wed,Credit,,,-56.29,Spend,Multi-Store,Target
5882,9/24/2020,Sep-20,Thu,Amex,,,-59.76,Spend,Multi-Store,Target
5883,10/13/2020,Oct-20,Tue,Citi_CredCard,,,-37.73,Spend,Multi-Store,Target
5884,7/19/2020,Jul-20,Sun,Credit,,,-61,Spend,Multi-Store,Taylors
5885,7/26/2020,Jul-20,Sun,Credit,,,-28,Spend,Multi-Store,Taylors
5886,2/26/2017,Feb-17,Sun,Amex,,,-8.47,Spend,Multi-Store,Tjmax
5887,3/3/2017,Mar-17,Fri,Amex,,,-48.61,Spend,Multi-Store,Tjmax
5888,7/18/2017,Jul-17,Tue,Amex,,,-22.47,Spend,Multi-Store,Tjmax
5889,11/21/2017,Nov-17,Tue,Amex,,,-45.95,Spend,Multi-Store,Tjmax
5890,1/10/2018,Jan-18,Wed,Amex,,,-85.55,Spend,Multi-Store,Tjmax
5891,2/13/2018,Feb-18,Tue,Amex,,,-34.73,Spend,Multi-Store,Tjmax
5892,2/26/2018,Feb-18,Mon,Amex,,,-78.38,Spend,Multi-Store,Tjmax
5893,3/7/2018,Mar-18,Wed,Amex,,,-82.62,Spend,Multi-Store,Tjmax
5894,3/16/2018,Mar-18,Fri,Amex,,,-42.99,Spend,Multi-Store,Tjmax
5895,3/19/2018,Mar-18,Mon,Amex,,,20,Inc,Multi-Store,Tjmax
5896,3/19/2018,Mar-18,Mon,Amex,,,33,Inc,Multi-Store,Tjmax
5897,3/23/2018,Mar-18,Fri,Amex,,,-47.67,Spend,Multi-Store,Tjmax
5898,4/13/2018,Apr-18,Fri,Amex,,,-82.95,Spend,Multi-Store,Tjmax
5899,5/9/2018,May-18,Wed,Amex,,,-45.48,Spend,Multi-Store,Tjmax
5900,5/11/2018,May-18,Fri,Amex,,,38.97,Inc,Multi-Store,Tjmax
5901,5/11/2018,May-18,Fri,Amex,,,-82.94,Spend,Multi-Store,Tjmax
5902,5/26/2018,May-18,Sat,Amex,,,-125.94,Spend,Multi-Store,Tjmax
5903,5/29/2018,May-18,Tue,Amex,,,54.98,Inc,Multi-Store,Tjmax
5904,6/14/2018,Jun-18,Thu,Amex,,,29.99,Inc,Multi-Store,Tjmax
5905,7/19/2018,Jul-18,Thu,Amex,,,-39.45,Spend,Multi-Store,Tjmax
5906,10/31/2018,Oct-18,Wed,Credit,,,-163.95,Spend,Multi-Store,Tjmax
5907,11/6/2018,Nov-18,Tue,Credit,,,140.97,Inc,Multi-Store,Tjmax
5908,11/16/2018,Nov-18,Fri,Amex,,,-29.76,Spend,Multi-Store,Tjmax
5909,11/29/2018,Nov-18,Thu,Amex,,,-55.56,Spend,Multi-Store,Tjmax
5910,12/3/2018,Dec-18,Mon,Amex,,,19.99,Inc,Multi-Store,Tjmax
5911,2/25/2019,Feb-19,Mon,Amex,,,-63.45,Spend,Multi-Store,Tjmax
5912,4/22/2019,Apr-19,Mon,Amex,,,-150.89,Spend,Multi-Store,Tjmax
5913,4/29/2019,Apr-19,Mon,Amex,,,44.97,Inc,Multi-Store,Tjmax
5914,5/13/2019,May-19,Mon,Amex,,,-7.1,Spend,Multi-Store,Tjmax
5915,6/23/2019,Jun-19,Sun,Amex,,,-212.59,Spend,Multi-Store,Tjmax
5916,6/25/2019,Jun-19,Tue,Amex,,,-161.52,Spend,Multi-Store,Tjmax
5917,6/25/2019,Jun-19,Tue,Amex,,,17.89,Inc,Multi-Store,Tjmax
5918,7/6/2019,Jul-19,Sat,Amex,,,-147.4,Spend,Multi-Store,Tjmax
5919,7/6/2019,Jul-19,Sat,Amex,,,-41.08,Spend,Multi-Store,Tjmax
5920,8/1/2019,Aug-19,Thu,Amex_CredCard,,,-30.24,Spend,Multi-Store,Tjmax
5921,8/12/2019,Aug-19,Mon,Amex_CredCard,,,-51.6,Spend,Multi-Store,Tjmax
5922,9/1/2019,Sep-19,Sun,Amex_CredCard,,,-152.59,Spend,Multi-Store,Tjmax
5923,9/5/2019,Sep-19,Thu,Amex_CredCard,,,42.11,Inc,Multi-Store,Tjmax
5924,9/18/2019,Sep-19,Wed,Amex_CredCard,,,-280.08,Spend,Multi-Store,Tjmax
5925,9/19/2019,Sep-19,Thu,Amex_CredCard,,,89.47,Inc,Multi-Store,Tjmax
5926,9/30/2019,Sep-19,Mon,Amex_CredCard,,,-50.84,Spend,Multi-Store,Tjmax
5927,10/3/2019,Oct-19,Thu,Amex_CredCard,,,-60,Spend,Multi-Store,Tjmax
5928,10/11/2019,Oct-19,Fri,Amex,,,-73.68,Spend,Multi-Store,Tjmax
5929,10/15/2019,Oct-19,Tue,Amex_CredCard,,,42.11,Inc,Multi-Store,Tjmax
5930,10/21/2019,Oct-19,Mon,Amex_CredCard,,,-63.17,Spend,Multi-Store,Tjmax
5931,11/3/2019,Nov-19,Sun,Amex_CredCard,,,-56.84,Spend,Multi-Store,Tjmax
5932,11/4/2019,Nov-19,Mon,Amex_CredCard,,,-36.84,Spend,Multi-Store,Tjmax
5933,11/6/2019,Nov-19,Wed,Amex_CredCard,,,-223.17,Spend,Multi-Store,Tjmax
5934,11/10/2019,Nov-19,Sun,Amex_CredCard,,,-27.36,Spend,Multi-Store,Tjmax
5935,11/16/2019,Nov-19,Sat,Amex_CredCard,,,-32.57,Spend,Multi-Store,Tjmax
5936,12/5/2019,Dec-19,Thu,Amex_CredCard,,,-103.62,Spend,Multi-Store,Tjmax
5937,12/10/2019,Dec-19,Tue,Amex_CredCard,,,-161.97,Spend,Multi-Store,Tjmax
5938,12/18/2019,Dec-19,Wed,Amex_CredCard,,,68.38,Inc,Multi-Store,Tjmax
5939,12/18/2019,Dec-19,Wed,Amex_CredCard,,,-136.82,Spend,Multi-Store,Tjmax
5940,12/20/2019,Dec-19,Fri,Credit,,,-61.04,Spend,Multi-Store,Tjmax
5941,1/7/2020,Jan-20,Tue,Amex_CredCard,,,115.79,Inc,Multi-Store,Tjmax
5942,1/7/2020,Jan-20,Tue,Amex,,,-6.31,Spend,Multi-Store,Tjmax
5943,6/30/2020,Jun-20,Tue,Amex,,,-74.72,Spend,Multi-Store,Tjmax
5944,7/16/2020,Jul-20,Thu,Amex,,,-25.26,Spend,Multi-Store,Tuesday
5945,1/7/2017,Jan-17,Sat,Amex,,,-9.6,Spend,Multi-Store,TuesMorn
5946,6/10/2017,Jun-17,Sat,Amex,,,-38.51,Spend,Multi-Store,TuesMorn
5947,6/10/2017,Jun-17,Sat,Amex,,,-139.09,Spend,Multi-Store,TuesMorn
5948,6/11/2017,Jun-17,Sun,Amex,,,139.09,Inc,Multi-Store,TuesMorn
5949,7/16/2017,Jul-17,Sun,Amex,,,-5.34,Spend,Multi-Store,TuesMorn
5950,12/15/2017,Dec-17,Fri,Amex,,,-55.16,Spend,Multi-Store,TuesMorn
5951,4/9/2018,Apr-18,Mon,Amex,,,-49.67,Spend,Multi-Store,TuesMorn
5952,5/22/2018,May-18,Tue,Amex,,,-14.81,Spend,Multi-Store,TuesMorn
5953,12/21/2018,Dec-18,Fri,Amex,,,-11.64,Spend,Multi-Store,TuesMorn
5954,12/21/2018,Dec-18,Fri,Credit,,,-8.88,Spend,Multi-Store,TuesMorn
5955,4/13/2019,Apr-19,Sat,Amex,,,-30.15,Spend,Multi-Store,TuesMorn
5956,6/8/2019,Jun-19,Sat,Amex,,,-26.31,Spend,Multi-Store,TuesMorn
5957,8/7/2020,Aug-20,Fri,Credit,,,-16.9,Spend,Multi-Store,TuesMorn
5958,8/14/2020,Aug-20,Fri,Credit,,,-31.58,Spend,Multi-Store,TuesMorn
5959,12/11/2019,Dec-19,Wed,Amex_CredCard,,,-88.44,Spend,Multi-Store,VineyardVines
5960,12/12/2019,Dec-19,Thu,Amex_CredCard,,,-44.22,Spend,Multi-Store,VineyardVines
